time,gFx,gFy,gFz
2024-01-01 15:4:07.7050,-0.003,-0.966,-0.979,1.375
2024-01-01 15:4:07.7140,0.06,-1.312,-0.926,1.607
2024-01-01 15:4:07.7240,0.004,-1.69,-0.939,1.933
2024-01-01 15:4:07.7350,0.151,-2.158,-1.093,2.424
2024-01-01 15:4:07.7440,0.45,-2.446,-1.231,2.775
2024-01-01 15:4:07.7580,0.638,-2.398,-1.14,2.731
2024-01-01 15:4:07.7640,0.648,-2.104,-1.001,2.418
2024-01-01 15:4:07.7870,0.277,-1.619,-1.107,1.981
2024-01-01 15:4:07.7870,0.277,-1.619,-1.107,1.981
2024-01-01 15:4:07.7930,0.302,-1.428,-1.399,2.022
2024-01-01 15:4:07.8040,0.52,-1.141,-1.54,1.986
2024-01-01 15:4:07.8130,0.635,-0.906,-1.361,1.754
2024-01-01 15:4:07.8230,0.637,-0.749,-1.182,1.537
2024-01-01 15:4:07.8330,0.527,-0.6,-1.078,1.342
2024-01-01 15:4:07.8430,0.388,-0.492,-0.986,1.168
2024-01-01 15:4:07.8570,0.204,-0.399,-0.879,0.987
2024-01-01 15:4:07.8630,0.022,-0.317,-0.731,0.797
2024-01-01 15:4:07.8870,-0.176,-0.282,-0.405,0.524
2024-01-01 15:4:07.8880,-0.176,-0.282,-0.405,0.524
2024-01-01 15:4:07.8930,-0.299,-0.126,-0.144,0.355
2024-01-01 15:4:07.9040,-0.393,0.254,0.301,0.556
2024-01-01 15:4:07.9130,-0.543,0.475,0.539,0.901
2024-01-01 15:4:07.9230,-0.647,0.178,0.268,0.723
2024-01-01 15:4:07.9320,-0.631,0.009,-0.085,0.637
2024-01-01 15:4:07.9430,-0.43,-0.006,-0.102,0.442
2024-01-01 15:4:07.9560,-0.003,-0.13,0.041,0.136
2024-01-01 15:4:07.9620,0.377,-0.249,-0.155,0.478
2024-01-01 15:4:07.9890,-0.062,-0.553,-0.235,0.604
2024-01-01 15:4:07.9890,-0.062,-0.553,-0.235,0.604
2024-01-01 15:4:07.9920,-0.539,-0.798,-0.329,1.018
2024-01-01 15:4:08.0040,-0.867,-1.052,-0.376,1.414
2024-01-01 15:4:08.0120,-0.938,-1.356,-0.412,1.7
2024-01-01 15:4:08.0220,-0.794,-1.615,-0.27,1.82
2024-01-01 15:4:08.0320,-0.85,-1.876,-0.259,2.076
2024-01-01 15:4:08.0420,-0.824,-1.773,-0.506,2.02
2024-01-01 15:4:08.0570,-0.683,-1.713,-0.907,2.055
2024-01-01 15:4:08.0620,-0.294,-1.484,-1.054,1.844
2024-01-01 15:4:08.0870,0.224,-0.573,-0.679,0.916
2024-01-01 15:4:08.0870,0.224,-0.573,-0.679,0.916
2024-01-01 15:4:08.0910,0.272,-0.441,-1.021,1.145
2024-01-01 15:4:08.1040,0.306,-0.493,-1.452,1.564
2024-01-01 15:4:08.1110,0.461,-0.533,-1.574,1.725
2024-01-01 15:4:08.1210,0.752,-0.688,-1.538,1.845
2024-01-01 15:4:08.1310,0.946,-1.009,-1.573,2.095
2024-01-01 15:4:08.1410,0.835,-1.225,-1.731,2.279
2024-01-01 15:4:08.1570,0.633,-1.34,-1.783,2.318
2024-01-01 15:4:08.1610,0.494,-1.431,-1.504,2.134
2024-01-01 15:4:08.1870,0.42,-1.351,-1.002,1.734
2024-01-01 15:4:08.1870,0.42,-1.351,-1.002,1.734
2024-01-01 15:4:08.1910,0.265,-1.149,-1.019,1.558
2024-01-01 15:4:08.2040,0.092,-1.027,-1.041,1.465
2024-01-01 15:4:08.2110,0.134,-0.942,-0.898,1.308
2024-01-01 15:4:08.2210,0.186,-0.794,-0.7,1.075
2024-01-01 15:4:08.2310,0.122,-0.639,-0.588,0.877
2024-01-01 15:4:08.2410,-0.01,-0.508,-0.527,0.732
2024-01-01 15:4:08.2550,-0.117,-0.457,-0.454,0.655
2024-01-01 15:4:08.2610,-0.262,-0.375,-0.18,0.492
2024-01-01 15:4:08.2870,-0.474,0.031,0.59,0.757
2024-01-01 15:4:08.2880,-0.474,0.031,0.59,0.757
2024-01-01 15:4:08.2900,-0.668,0.197,0.358,0.783
2024-01-01 15:4:08.3040,-0.532,0.22,-0.142,0.593
2024-01-01 15:4:08.3100,-0.187,0.152,-0.278,0.368
2024-01-01 15:4:08.3200,0.019,0.159,-0.085,0.181
2024-01-01 15:4:08.3300,0.222,0.121,-0.025,0.254
2024-01-01 15:4:08.3400,0.306,0.113,0.007,0.326
2024-01-01 15:4:08.3550,0.187,0.143,0.072,0.246
2024-01-01 15:4:08.3600,0.135,0.142,-0.099,0.22
2024-01-01 15:4:08.3870,-0.131,-0.294,-0.458,0.56
2024-01-01 15:4:08.3880,-0.131,-0.294,-0.458,0.56
2024-01-01 15:4:08.3900,-0.406,-0.568,-0.584,0.91
2024-01-01 15:4:08.4030,-0.698,-0.634,-0.708,1.179
2024-01-01 15:4:08.4100,-0.953,-0.525,-0.781,1.339
2024-01-01 15:4:08.4200,-1.083,-0.552,-0.959,1.548
2024-01-01 15:4:08.4300,-1.003,-0.562,-1.272,1.715
2024-01-01 15:4:08.4400,-0.796,-0.619,-1.127,1.512
2024-01-01 15:4:08.4550,-0.586,-0.638,-0.877,1.233
2024-01-01 15:4:08.4600,-0.188,-0.69,-0.914,1.161
2024-01-01 15:4:08.4880,0.428,-1.19,-0.988,1.605
2024-01-01 15:4:08.4880,0.428,-1.19,-0.988,1.605
2024-01-01 15:4:08.4890,0.488,-1.499,-0.954,1.843
2024-01-01 15:4:08.5030,0.492,-1.807,-1.024,2.134
2024-01-01 15:4:08.5090,0.434,-1.819,-1.149,2.195
2024-01-01 15:4:08.5190,0.385,-1.662,-1.189,2.079
2024-01-01 15:4:08.5290,0.415,-1.76,-1.141,2.138
2024-01-01 15:4:08.5390,0.303,-1.777,-1.011,2.067
2024-01-01 15:4:08.5490,0.249,-1.673,-1.114,2.025
2024-01-01 15:4:08.5730,0.521,-1.173,-1.468,1.95
2024-01-01 15:4:08.5730,0.521,-1.173,-1.468,1.95
2024-01-01 15:4:08.5790,0.613,-1.053,-1.404,1.859
2024-01-01 15:4:08.5890,0.618,-0.907,-1.171,1.605
2024-01-01 15:4:08.5980,0.508,-0.783,-0.994,1.364
2024-01-01 15:4:08.6090,0.359,-0.637,-0.947,1.196
2024-01-01 15:4:08.6190,0.221,-0.458,-0.907,1.04
2024-01-01 15:4:08.6280,0.105,-0.319,-0.876,0.938
2024-01-01 15:4:08.6390,0.102,-0.245,-0.738,0.784
2024-01-01 15:4:08.6750,-0.07,-0.124,0.147,0.205
2024-01-01 15:4:08.6760,-0.07,-0.124,0.147,0.205
2024-01-01 15:4:08.6760,-0.07,-0.124,0.147,0.205
2024-01-01 15:4:08.6780,-0.265,-0.076,0.116,0.299
2024-01-01 15:4:08.6880,-0.636,0.025,0.104,0.645
2024-01-01 15:4:08.6980,-1.057,0.073,0.102,1.064
2024-01-01 15:4:08.7080,-1.016,0.098,-0.023,1.021
2024-01-01 15:4:08.7180,-0.424,0.053,-0.204,0.473
2024-01-01 15:4:08.7280,0.049,0.042,-0.199,0.209
2024-01-01 15:4:08.7380,0.296,-0.069,-0.19,0.358
2024-01-01 15:4:08.7480,0.101,-0.336,-0.19,0.399
2024-01-01 15:4:08.7740,-0.662,-0.765,-0.336,1.066
2024-01-01 15:4:08.7750,-0.662,-0.765,-0.336,1.066
2024-01-01 15:4:08.7770,-0.81,-0.917,-0.284,1.256
2024-01-01 15:4:08.7880,-0.892,-1.193,-0.214,1.505
2024-01-01 15:4:08.7970,-0.909,-1.581,-0.238,1.839
2024-01-01 15:4:08.8080,-0.881,-1.95,-0.474,2.192
2024-01-01 15:4:08.8180,-0.806,-1.977,-0.777,2.272
2024-01-01 15:4:08.8280,-0.639,-1.959,-0.86,2.233
2024-01-01 15:4:08.8370,-0.293,-1.831,-0.758,2.003
2024-01-01 15:4:08.8720,0.719,-0.657,-1.054,1.435
2024-01-01 15:4:08.8720,0.719,-0.657,-1.054,1.435
2024-01-01 15:4:08.8720,0.719,-0.657,-1.054,1.435
2024-01-01 15:4:08.8770,0.8,-0.315,-1.318,1.574
2024-01-01 15:4:08.8870,0.921,-0.175,-1.559,1.819
2024-01-01 15:4:08.8970,0.919,-0.134,-1.699,1.936
2024-01-01 15:4:08.9070,0.935,-0.319,-1.819,2.07
2024-01-01 15:4:08.9170,0.864,-0.598,-1.759,2.049
2024-01-01 15:4:08.9270,0.648,-0.892,-1.567,1.916
2024-01-01 15:4:08.9370,0.404,-1.193,-1.461,1.929
2024-01-01 15:4:08.9730,0.27,-1.295,-0.967,1.639
2024-01-01 15:4:08.9730,0.27,-1.295,-0.967,1.639
2024-01-01 15:4:08.9740,0.27,-1.295,-0.967,1.639
2024-01-01 15:4:08.9760,0.179,-1.228,-0.858,1.509
2024-01-01 15:4:08.9860,0.068,-1.092,-0.763,1.334
2024-01-01 15:4:08.9960,-0.059,-0.888,-0.731,1.152
2024-01-01 15:4:09.0060,-0.164,-0.685,-0.7,0.993
2024-01-01 15:4:09.0160,-0.252,-0.543,-0.609,0.854
2024-01-01 15:4:09.0260,-0.319,-0.484,-0.465,0.743
2024-01-01 15:4:09.0360,-0.373,-0.391,-0.123,0.554
2024-01-01 15:4:09.0720,-0.474,0.022,0.015,0.475
2024-01-01 15:4:09.0720,-0.474,0.022,0.015,0.475
2024-01-01 15:4:09.0730,-0.474,0.022,0.015,0.475
2024-01-01 15:4:09.0760,-0.374,0.091,-0.182,0.426
2024-01-01 15:4:09.0860,-0.232,0.051,-0.189,0.304
2024-01-01 15:4:09.0960,-0.022,0.008,-0.147,0.149
2024-01-01 15:4:09.1060,0.135,-0.016,-0.018,0.137
2024-01-01 15:4:09.1160,0.163,0.038,0.135,0.215
2024-01-01 15:4:09.1260,0.153,0.148,0.092,0.232
2024-01-01 15:4:09.1360,0.184,0.208,-0.089,0.292
2024-01-01 15:4:09.1460,0.233,0.172,-0.218,0.362
2024-01-01 15:4:09.1710,-0.125,-0.275,-0.309,0.432
2024-01-01 15:4:09.1720,-0.125,-0.275,-0.309,0.432
2024-01-01 15:4:09.1750,-0.362,-0.519,-0.499,0.806
2024-01-01 15:4:09.1850,-0.678,-0.67,-0.656,1.157
2024-01-01 15:4:09.1950,-0.922,-0.586,-0.807,1.358
2024-01-01 15:4:09.2050,-1.11,-0.538,-1.087,1.644
2024-01-01 15:4:09.2160,-1.057,-0.547,-1.219,1.704
2024-01-01 15:4:09.2250,-0.67,-0.666,-1.121,1.466
2024-01-01 15:4:09.2350,-0.174,-0.722,-1.012,1.255
2024-01-01 15:4:09.2450,0.182,-0.884,-1.063,1.394
2024-01-01 15:4:09.2730,0.353,-1.411,-1.238,1.91
2024-01-01 15:4:09.2730,0.353,-1.411,-1.238,1.91
2024-01-01 15:4:09.2750,0.551,-1.686,-1.291,2.194
2024-01-01 15:4:09.2850,0.62,-1.843,-1.224,2.298
2024-01-01 15:4:09.2950,0.549,-1.917,-1.079,2.267
2024-01-01 15:4:09.3050,0.251,-1.865,-1.0,2.131
2024-01-01 15:4:09.3160,0.133,-1.829,-1.174,2.177
2024-01-01 15:4:09.3250,0.345,-1.539,-1.417,2.12
2024-01-01 15:4:09.3350,0.499,-1.332,-1.509,2.074
2024-01-01 15:4:09.3450,0.604,-1.115,-1.46,1.934
2024-01-01 15:4:09.3730,0.644,-0.755,-1.278,1.618
2024-01-01 15:4:09.3730,0.644,-0.755,-1.278,1.618
2024-01-01 15:4:09.3740,0.531,-0.592,-1.181,1.424
2024-01-01 15:4:09.3840,0.325,-0.51,-1.084,1.241
2024-01-01 15:4:09.3940,0.139,-0.439,-0.952,1.058
2024-01-01 15:4:09.4040,-0.037,-0.413,-0.894,0.985
2024-01-01 15:4:09.4140,-0.133,-0.424,-0.878,0.984
2024-01-01 15:4:09.4240,-0.113,-0.315,-0.586,0.675
2024-01-01 15:4:09.4340,-0.182,-0.134,-0.186,0.293
2024-01-01 15:4:09.4490,-0.208,0.105,0.122,0.263
2024-01-01 15:4:09.4720,-0.643,0.027,0.186,0.67
2024-01-01 15:4:09.4730,-0.643,0.027,0.186,0.67
2024-01-01 15:4:09.4740,-0.738,-0.072,-0.03,0.742
2024-01-01 15:4:09.4850,-0.567,0.043,-0.057,0.571
2024-01-01 15:4:09.4930,-0.232,0.025,0.04,0.237
2024-01-01 15:4:09.5040,0.139,-0.119,-0.103,0.21
2024-01-01 15:4:09.5130,0.335,-0.207,-0.339,0.52
2024-01-01 15:4:09.5240,-0.009,-0.379,-0.362,0.524
2024-01-01 15:4:09.5340,-0.498,-0.578,-0.245,0.801
2024-01-01 15:4:09.5690,-0.808,-1.383,-0.313,1.632
2024-01-01 15:4:09.5690,-0.808,-1.383,-0.313,1.632
2024-01-01 15:4:09.5690,-0.808,-1.383,-0.313,1.632
2024-01-01 15:4:09.5730,-0.798,-1.612,-0.278,1.82
2024-01-01 15:4:09.5840,-0.862,-1.924,-0.395,2.145
2024-01-01 15:4:09.5930,-0.859,-2.167,-0.781,2.458
2024-01-01 15:4:09.6030,-0.737,-1.971,-0.999,2.329
2024-01-01 15:4:09.6130,-0.456,-1.507,-0.777,1.756
2024-01-01 15:4:09.6230,-0.095,-1.121,-0.483,1.224
2024-01-01 15:4:09.6330,0.231,-0.813,-0.648,1.065
2024-01-01 15:4:09.6430,0.443,-0.575,-1.106,1.323
2024-01-01 15:4:09.6680,0.65,-0.004,-1.638,1.762
2024-01-01 15:4:09.6690,0.65,-0.004,-1.638,1.762
2024-01-01 15:4:09.6720,0.731,-0.008,-1.819,1.96
2024-01-01 15:4:09.6840,0.805,-0.354,-1.897,2.091
2024-01-01 15:4:09.6920,0.794,-0.737,-1.691,2.008
2024-01-01 15:4:09.7020,0.635,-1.105,-1.419,1.907
2024-01-01 15:4:09.7120,0.382,-1.453,-1.337,2.011
2024-01-01 15:4:09.7230,0.202,-1.635,-1.237,2.06
2024-01-01 15:4:09.7320,0.166,-1.597,-1.009,1.896
2024-01-01 15:4:09.7470,0.066,-1.456,-0.808,1.666
2024-01-01 15:4:09.7680,0.142,-1.147,-0.785,1.397
2024-01-01 15:4:09.7680,0.142,-1.147,-0.785,1.397
2024-01-01 15:4:09.7720,0.194,-0.919,-0.737,1.194
2024-01-01 15:4:09.7840,0.137,-0.725,-0.665,0.993
2024-01-01 15:4:09.7920,0.029,-0.626,-0.607,0.872
2024-01-01 15:4:09.8020,-0.053,-0.53,-0.501,0.731
2024-01-01 15:4:09.8110,-0.182,-0.32,-0.134,0.392
2024-01-01 15:4:09.8220,-0.222,-0.079,0.263,0.353
2024-01-01 15:4:09.8320,-0.211,0.004,0.217,0.303
2024-01-01 15:4:09.8420,-0.22,0.101,0.034,0.244
2024-01-01 15:4:09.8690,-0.193,0.089,-0.045,0.217
2024-01-01 15:4:09.8700,-0.193,0.089,-0.045,0.217
2024-01-01 15:4:09.8710,-0.167,0.089,-0.081,0.206
2024-01-01 15:4:09.8840,-0.051,0.122,-0.119,0.178
2024-01-01 15:4:09.8910,0.071,0.116,-0.055,0.147
2024-01-01 15:4:09.9010,0.161,0.092,0.003,0.185
2024-01-01 15:4:09.9110,0.236,0.038,-0.05,0.244
2024-01-01 15:4:09.9210,0.172,-0.126,-0.223,0.309
2024-01-01 15:4:09.9320,-0.134,-0.437,-0.458,0.647
2024-01-01 15:4:09.9460,-0.499,-0.708,-0.658,1.088
2024-01-01 15:4:09.9660,-1.089,-0.47,-0.89,1.483
2024-01-01 15:4:09.9670,-1.089,-0.47,-0.89,1.483
2024-01-01 15:4:09.9700,-1.159,-0.42,-1.202,1.722
2024-01-01 15:4:09.9840,-0.91,-0.589,-1.277,1.675
2024-01-01 15:4:09.9910,-0.594,-0.718,-1.029,1.388
2024-01-01 15:4:10.0010,-0.217,-0.687,-0.849,1.113
2024-01-01 15:4:10.0100,0.217,-0.767,-0.817,1.141
2024-01-01 15:4:10.0210,0.468,-1.137,-0.908,1.528
2024-01-01 15:4:10.0320,0.509,-1.508,-1.003,1.881
2024-01-01 15:4:10.0400,0.458,-1.883,-1.054,2.206
2024-01-01 15:4:10.0670,0.669,-1.885,-1.282,2.376
2024-01-01 15:4:10.0680,0.669,-1.885,-1.282,2.376
2024-01-01 15:4:10.0700,0.553,-1.833,-1.199,2.259
2024-01-01 15:4:10.0840,0.35,-1.764,-0.936,2.027
2024-01-01 15:4:10.0900,0.17,-1.567,-0.984,1.858
2024-01-01 15:4:10.1000,0.201,-1.419,-1.397,2.001
2024-01-01 15:4:10.1100,0.395,-1.164,-1.63,2.042
2024-01-01 15:4:10.1200,0.569,-0.975,-1.493,1.872
2024-01-01 15:4:10.1300,0.612,-0.802,-1.227,1.588
2024-01-01 15:4:10.1440,0.512,-0.656,-1.044,1.335
2024-01-01 15:4:10.1680,0.169,-0.424,-0.848,0.963
2024-01-01 15:4:10.1680,0.169,-0.424,-0.848,0.963
2024-01-01 15:4:10.1700,-0.008,-0.34,-0.854,0.919
2024-01-01 15:4:10.1790,-0.028,-0.327,-0.854,0.915
2024-01-01 15:4:10.1900,-0.041,-0.294,-0.586,0.657
2024-01-01 15:4:10.2000,-0.203,-0.164,-0.211,0.336
2024-01-01 15:4:10.2090,-0.241,-0.003,0.102,0.262
2024-01-01 15:4:10.2200,-0.369,0.137,0.263,0.473
2024-01-01 15:4:10.2290,-0.707,0.127,0.14,0.732
2024-01-01 15:4:10.2440,-0.905,0.116,-0.117,0.92
2024-01-01 15:4:10.2700,0.068,0.055,-0.097,0.131
2024-01-01 15:4:10.2710,0.068,0.055,-0.097,0.131
2024-01-01 15:4:10.2710,0.068,0.055,-0.097,0.131
2024-01-01 15:4:10.2790,0.345,0.008,-0.101,0.36
2024-01-01 15:4:10.2890,0.384,-0.055,-0.122,0.407
2024-01-01 15:4:10.2990,0.02,-0.29,-0.143,0.324
2024-01-01 15:4:10.3090,-0.396,-0.531,-0.284,0.721
2024-01-01 15:4:10.3190,-0.701,-0.756,-0.301,1.074
2024-01-01 15:4:10.3290,-0.933,-0.983,-0.197,1.37
2024-01-01 15:4:10.3420,-0.92,-1.289,-0.191,1.595
2024-01-01 15:4:10.3670,-0.731,-2.088,-0.452,2.258
2024-01-01 15:4:10.3670,-0.731,-2.088,-0.452,2.258
2024-01-01 15:4:10.3680,-0.699,-2.233,-0.609,2.418
2024-01-01 15:4:10.3790,-0.575,-2.219,-0.792,2.425
2024-01-01 15:4:10.3880,-0.276,-1.843,-0.861,2.053
2024-01-01 15:4:10.3980,0.032,-1.409,-0.721,1.583
2024-01-01 15:4:10.4080,0.434,-1.047,-0.807,1.391
2024-01-01 15:4:10.4180,0.616,-0.64,-1.068,1.389
2024-01-01 15:4:10.4280,0.779,-0.326,-1.441,1.67
2024-01-01 15:4:10.4420,0.87,-0.093,-1.724,1.933
2024-01-01 15:4:10.4670,0.896,-0.227,-1.916,2.127
2024-01-01 15:4:10.4670,0.896,-0.227,-1.916,2.127
2024-01-01 15:4:10.4680,0.709,-0.62,-1.646,1.896
2024-01-01 15:4:10.4780,0.476,-0.963,-1.431,1.789
2024-01-01 15:4:10.4880,0.306,-1.272,-1.4,1.916
2024-01-01 15:4:10.4980,0.218,-1.428,-1.338,1.969
2024-01-01 15:4:10.5080,0.204,-1.469,-1.136,1.868
2024-01-01 15:4:10.5180,0.158,-1.4,-0.907,1.676
2024-01-01 15:4:10.5280,0.12,-1.246,-0.823,1.498
2024-01-01 15:4:10.5380,0.068,-1.054,-0.869,1.368
2024-01-01 15:4:10.5700,-0.041,-0.54,-0.557,0.777
2024-01-01 15:4:10.5700,-0.041,-0.54,-0.557,0.777
2024-01-01 15:4:10.5700,-0.041,-0.54,-0.557,0.777
2024-01-01 15:4:10.5770,-0.082,-0.513,-0.445,0.684
2024-01-01 15:4:10.5870,-0.152,-0.369,-0.206,0.449
2024-01-01 15:4:10.5970,-0.182,-0.077,0.234,0.306
2024-01-01 15:4:10.6070,-0.215,0.123,0.374,0.449
2024-01-01 15:4:10.6170,-0.293,0.116,0.092,0.328
2024-01-01 15:4:10.6270,-0.373,0.034,-0.197,0.423
2024-01-01 15:4:10.6410,-0.4,0.0,-0.157,0.43
2024-01-01 15:4:10.6690,0.063,0.057,-0.037,0.093
2024-01-01 15:4:10.6690,0.063,0.057,-0.037,0.093
2024-01-01 15:4:10.6700,0.063,0.057,-0.037,0.093
2024-01-01 15:4:10.6770,0.06,0.033,-0.017,0.071
2024-01-01 15:4:10.6870,0.121,-0.004,-0.104,0.16
2024-01-01 15:4:10.6970,0.108,-0.111,-0.286,0.325
2024-01-01 15:4:10.7060,-0.1,-0.338,-0.516,0.625
2024-01-01 15:4:10.7160,-0.396,-0.54,-0.685,0.958
2024-01-01 15:4:10.7260,-0.705,-0.529,-0.741,1.151
2024-01-01 15:4:10.7360,-1.043,-0.429,-0.87,1.424
2024-01-01 15:4:10.7680,-0.727,-0.493,-1.004,1.334
2024-01-01 15:4:10.7690,-0.727,-0.493,-1.004,1.334
2024-01-01 15:4:10.7690,-0.727,-0.493,-1.004,1.334
2024-01-01 15:4:10.7760,-0.223,-0.603,-0.925,1.126
2024-01-01 15:4:10.7860,0.241,-0.92,-0.952,1.346
2024-01-01 15:4:10.7970,0.542,-1.31,-1.035,1.755
2024-01-01 15:4:10.8060,0.667,-1.773,-1.118,2.2
2024-01-01 15:4:10.8160,0.645,-2.29,-1.126,2.632
2024-01-01 15:4:10.8260,0.818,-2.417,-1.077,2.77
2024-01-01 15:4:10.8400,0.934,-2.161,-1.029,2.569
2024-01-01 15:4:10.8690,0.17,-1.575,-1.256,2.022
2024-01-01 15:4:10.8690,0.17,-1.575,-1.256,2.022
2024-01-01 15:4:10.8700,0.17,-1.575,-1.256,2.022
2024-01-01 15:4:10.8750,0.236,-1.276,-1.513,1.993
2024-01-01 15:4:10.8850,0.358,-0.962,-1.57,1.876
2024-01-01 15:4:10.8960,0.463,-0.727,-1.48,1.713
2024-01-01 15:4:10.9050,0.505,-0.58,-1.333,1.539
2024-01-01 15:4:10.9150,0.476,-0.468,-1.147,1.327
2024-01-01 15:4:10.9250,0.335,-0.445,-0.969,1.118
2024-01-01 15:4:10.9350,0.095,-0.444,-0.828,0.944
2024-01-01 15:4:10.9700,-0.229,-0.31,-0.568,0.686
2024-01-01 15:4:10.9700,-0.229,-0.31,-0.568,0.686
2024-01-01 15:4:10.9700,-0.229,-0.31,-0.568,0.686
2024-01-01 15:4:10.9750,-0.273,-0.165,-0.297,0.436
2024-01-01 15:4:10.9850,-0.278,0.018,0.01,0.279
2024-01-01 15:4:10.9950,-0.316,0.174,0.318,0.481
2024-01-01 15:4:11.0050,-0.52,0.183,0.409,0.686
2024-01-01 15:4:11.0150,-0.765,0.026,0.141,0.778
2024-01-01 15:4:11.0250,-0.762,-0.0,-0.142,0.775
2024-01-01 15:4:11.0350,-0.355,0.015,-0.155,0.388
2024-01-01 15:4:11.0450,0.063,-0.03,-0.06,0.092
2024-01-01 15:4:11.0660,0.38,-0.097,-0.171,0.428
2024-01-01 15:4:11.0660,0.38,-0.097,-0.171,0.428
2024-01-01 15:4:11.0740,0.069,-0.366,-0.218,0.432
2024-01-01 15:4:11.0840,-0.355,-0.614,-0.286,0.765
2024-01-01 15:4:11.0940,-0.704,-0.74,-0.306,1.066
2024-01-01 15:4:11.1040,-0.889,-0.929,-0.311,1.323
2024-01-01 15:4:11.1140,-0.911,-1.287,-0.303,1.606
2024-01-01 15:4:11.1240,-0.84,-1.685,-0.305,1.907
2024-01-01 15:4:11.1340,-0.889,-2.09,-0.496,2.325
2024-01-01 15:4:11.1440,-0.875,-2.226,-0.871,2.545
2024-01-01 15:4:11.1680,-0.13,-1.611,-0.74,1.778
2024-01-01 15:4:11.1690,-0.13,-1.611,-0.74,1.778
2024-01-01 15:4:11.1740,0.251,-1.273,-0.566,1.416
2024-01-01 15:4:11.1840,0.496,-0.895,-0.847,1.328
2024-01-01 15:4:11.1940,0.49,-0.576,-1.148,1.375
2024-01-01 15:4:11.2040,0.573,-0.366,-1.403,1.559
2024-01-01 15:4:11.2140,0.611,-0.26,-1.638,1.767
2024-01-01 15:4:11.2240,0.638,-0.299,-1.87,1.998
2024-01-01 15:4:11.2340,0.796,-0.584,-1.947,2.183
2024-01-01 15:4:11.2440,0.753,-0.923,-1.703,2.078
2024-01-01 15:4:11.2680,0.379,-1.51,-1.342,2.055
2024-01-01 15:4:11.2680,0.379,-1.51,-1.342,2.055
2024-01-01 15:4:11.2730,0.309,-1.534,-1.155,1.945
2024-01-01 15:4:11.2830,0.288,-1.385,-1.022,1.745
2024-01-01 15:4:11.2930,0.181,-1.25,-0.966,1.59
2024-01-01 15:4:11.3030,0.055,-1.136,-0.899,1.45
2024-01-01 15:4:11.3130,0.044,-0.978,-0.82,1.277
2024-01-01 15:4:11.3230,0.072,-0.771,-0.74,1.071
2024-01-01 15:4:11.3380,0.035,-0.598,-0.642,0.878
2024-01-01 15:4:11.3430,-0.048,-0.523,-0.571,0.776
2024-01-01 15:4:11.3650,-0.278,-0.332,0.021,0.434
2024-01-01 15:4:11.3650,-0.278,-0.332,0.021,0.434
2024-01-01 15:4:11.3730,-0.321,-0.128,0.459,0.575
2024-01-01 15:4:11.3820,-0.369,0.028,0.39,0.538
2024-01-01 15:4:11.3920,-0.482,0.111,0.094,0.503
2024-01-01 15:4:11.4030,-0.456,0.089,-0.127,0.482
2024-01-01 15:4:11.4130,-0.224,0.1,-0.173,0.3
2024-01-01 15:4:11.4230,0.003,0.107,-0.15,0.184
2024-01-01 15:4:11.4330,0.167,0.038,-0.057,0.181
2024-01-01 15:4:11.4430,0.206,0.006,0.069,0.217
2024-01-01 15:4:11.4660,0.172,0.03,-0.162,0.238
2024-01-01 15:4:11.4670,0.172,0.03,-0.162,0.238
2024-01-01 15:4:11.4720,0.024,-0.139,-0.359,0.386
2024-01-01 15:4:11.4820,-0.248,-0.346,-0.504,0.66
2024-01-01 15:4:11.4920,-0.518,-0.459,-0.615,0.926
2024-01-01 15:4:11.5020,-0.737,-0.429,-0.665,1.081
2024-01-01 15:4:11.5130,-0.877,-0.427,-0.738,1.223
2024-01-01 15:4:11.5220,-0.94,-0.461,-1.061,1.491
2024-01-01 15:4:11.5360,-0.825,-0.493,-1.181,1.523
2024-01-01 15:4:11.5420,-0.743,-0.508,-0.905,1.276
2024-01-01 15:4:11.5650,-0.051,-0.753,-0.954,1.216
2024-01-01 15:4:11.5660,-0.051,-0.753,-0.954,1.216
2024-01-01 15:4:11.5710,0.394,-1.053,-1.034,1.527
2024-01-01 15:4:11.5810,0.54,-1.417,-1.015,1.825
2024-01-01 15:4:11.5910,0.659,-1.81,-0.963,2.154
2024-01-01 15:4:11.6010,0.884,-2.204,-1.104,2.619
2024-01-01 15:4:11.6120,1.126,-2.06,-1.179,2.627
2024-01-01 15:4:11.6210,0.806,-1.78,-1.063,2.224
2024-01-01 15:4:11.6310,0.388,-1.881,-0.932,2.135
2024-01-01 15:4:11.6410,0.236,-1.685,-1.078,2.014
2024-01-01 15:4:11.6660,0.448,-1.063,-1.686,2.043
2024-01-01 15:4:11.6660,0.448,-1.063,-1.686,2.043
2024-01-01 15:4:11.6710,0.575,-0.89,-1.619,1.935
2024-01-01 15:4:11.6820,0.656,-0.785,-1.362,1.703
2024-01-01 15:4:11.6910,0.598,-0.67,-1.142,1.453
2024-01-01 15:4:11.7010,0.442,-0.586,-1.06,1.289
2024-01-01 15:4:11.7120,0.225,-0.541,-0.994,1.154
2024-01-01 15:4:11.7210,0.044,-0.504,-0.845,0.985
2024-01-01 15:4:11.7350,-0.166,-0.452,-0.749,0.89
2024-01-01 15:4:11.7410,-0.268,-0.403,-0.672,0.828
2024-01-01 15:4:11.7660,-0.318,-0.201,-0.197,0.425
2024-01-01 15:4:11.7660,-0.318,-0.201,-0.197,0.425
